Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled
INN33018,2,0,0,2,0,80,2018,4,8,0,0,0,96.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33019,2,0,1,2,0,67,2018,4,1,0,0,0,75.65,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True
INN33024,2,0,1,3,0,133,2018,6,2,0,0,0,104.76,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33025,2,0,1,3,0,4,2018,11,3,0,0,0,131.75,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33030,2,0,2,2,0,70,2018,4,23,0,0,0,95.2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33032,2,0,0,3,0,37,2018,10,13,0,0,0,105.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33033,2,0,1,1,0,22,2018,9,26,0,0,0,148.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33036,2,0,1,3,0,131,2018,8,22,0,0,0,92.25,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33040,2,0,1,1,0,6,2018,9,17,0,0,0,149.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33042,2,0,2,0,0,146,2018,4,24,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33043,2,0,0,2,0,19,2018,12,30,0,0,0,148.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33046,2,0,0,2,0,124,2018,6,30,0,0,0,88.76,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True
INN33048,2,0,1,2,0,273,2018,5,13,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33050,2,0,2,4,0,70,2018,9,3,0,0,0,170.1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33052,2,0,1,0,0,3,2018,4,17,0,0,0,89.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33053,2,0,0,1,0,50,2018,3,29,0,0,0,80.1,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33054,2,0,1,2,0,124,2018,6,27,0,0,0,96.3,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33055,2,0,2,1,0,57,2018,10,2,0,0,0,118.8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33058,2,0,0,2,0,28,2018,1,8,0,0,0,97.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33059,2,0,2,2,0,117,2018,5,13,0,0,0,99.45,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33063,2,0,0,4,0,49,2018,3,29,0,0,0,86.28,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False
INN33065,2,0,1,4,0,275,2018,10,5,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33066,2,0,2,1,0,31,2018,2,20,0,0,0,83.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33068,2,0,0,2,0,6,2018,3,22,0,0,0,89.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33069,2,0,0,1,0,1,2018,9,22,0,0,0,107.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True
INN33070,2,0,0,1,0,1,2018,6,14,0,0,0,111.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33071,2,0,1,3,0,36,2018,2,22,0,0,0,71.3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33072,2,0,0,3,0,43,2018,10,27,0,0,0,85.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33073,2,0,2,2,0,67,2018,4,2,0,0,0,71.74,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33077,2,0,0,4,0,199,2018,12,28,0,0,0,102.85,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33078,2,0,1,2,0,91,2018,5,13,0,0,0,140.4,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33081,2,0,0,3,0,33,2018,9,28,0,0,0,85.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33082,2,0,0,3,0,122,2018,6,16,0,0,0,116.1,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33083,2,0,1,1,0,0,2018,3,14,0,0,0,109.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33086,2,0,1,4,0,3,2018,12,21,0,0,0,82.88,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33091,2,0,0,1,0,2,2018,2,6,0,0,0,81.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33092,2,0,1,4,0,154,2018,9,12,0,0,0,80.75,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33097,2,0,1,4,0,74,2018,2,17,0,0,0,55.24,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33098,2,0,0,1,0,0,2018,12,7,0,0,0,98.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33102,2,0,0,3,0,193,2018,9,29,0,0,0,93.09,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33104,2,0,2,5,0,246,2018,12,27,0,0,0,58.36,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33107,2,0,1,1,0,44,2018,11,26,0,0,0,98.8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33108,2,0,0,2,0,30,2018,6,2,0,0,0,140.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33109,2,0,0,3,0,85,2018,4,7,0,0,0,99.3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33110,2,0,0,2,0,29,2018,10,21,0,0,0,139.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33112,2,0,0,3,0,96,2018,9,27,0,0,0,122.31,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33113,2,0,2,2,0,177,2018,8,5,0,0,0,72.25,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33114,2,0,0,3,0,36,2018,11,1,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33116,2,0,0,2,0,15,2018,4,20,0,0,0,137.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33117,2,0,0,2,0,13,2018,1,20,0,0,0,96.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33121,2,0,1,1,0,119,2018,10,22,0,0,0,166.5,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33123,2,0,2,0,0,12,2018,12,4,0,0,0,104.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33124,2,0,1,3,0,129,2018,5,16,0,0,0,106.25,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33127,2,0,0,3,0,27,2018,5,10,0,0,0,141.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33128,2,0,1,2,0,8,2018,9,16,0,0,0,126.0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33131,2,0,1,1,0,41,2018,5,28,0,0,0,131.4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33132,2,0,1,2,0,79,2018,3,21,0,0,0,96.3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33134,2,0,2,2,0,65,2018,3,13,0,0,0,63.75,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33135,2,0,0,2,0,14,2018,3,29,0,0,0,89.32,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33136,2,0,2,3,0,17,2018,1,22,0,0,0,75.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33140,2,0,0,1,0,20,2018,7,29,0,0,0,99.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33142,2,0,0,1,0,20,2018,11,4,0,0,0,80.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33143,2,0,2,2,0,108,2018,3,13,0,0,0,65.96,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33145,2,0,0,2,0,57,2018,6,2,0,0,0,157.14,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33149,2,0,2,5,0,61,2018,10,14,0,0,0,132.3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33151,2,0,1,1,0,104,2018,7,16,0,0,0,105.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33154,2,0,2,5,0,12,2018,8,12,0,0,0,151.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33157,2,0,0,4,0,270,2018,4,20,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33159,2,0,1,2,0,47,2018,3,11,0,0,0,59.91,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33161,2,0,1,2,0,4,2018,10,3,0,0,0,160.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33162,2,0,1,5,0,133,2018,5,17,0,0,0,85.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33163,2,0,1,2,0,158,2018,8,29,0,0,0,96.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33165,2,0,1,4,0,191,2018,7,27,0,0,0,99.45,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33172,2,0,2,5,0,147,2018,9,14,0,0,0,126.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33174,2,0,1,2,0,73,2018,10,24,0,0,0,113.7,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33176,2,0,2,2,0,9,2018,12,9,0,0,0,99.88,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33177,2,0,0,4,0,100,2018,9,28,0,0,0,140.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33178,2,0,1,3,0,159,2018,6,27,0,0,0,90.95,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33179,2,0,0,3,0,30,2018,12,8,0,0,0,88.0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33182,2,0,2,3,0,95,2018,11,18,0,0,0,85.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33183,2,0,0,3,0,21,2018,10,25,0,0,0,88.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33184,2,0,1,2,0,78,2018,8,19,0,0,0,115.68,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True
INN33186,2,0,2,0,0,5,2018,5,22,0,0,0,119.0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True
INN33188,2,0,1,4,0,113,2018,5,18,0,0,0,126.65,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33189,2,0,2,3,0,34,2018,10,2,0,0,0,95.47,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33190,2,0,0,3,0,130,2018,5,5,0,0,0,114.3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33192,2,0,2,0,0,91,2018,8,21,0,0,0,159.3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33193,2,0,1,3,0,11,2018,1,21,0,0,0,89.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33200,2,0,1,1,0,247,2018,6,6,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33204,2,0,1,1,0,93,2018,6,20,0,0,0,121.5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33205,2,0,0,3,0,47,2018,9,22,0,0,0,104.88,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33208,2,0,1,2,0,243,2018,9,9,0,0,0,95.4,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33210,2,0,0,1,0,28,2018,1,16,0,0,0,89.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33213,2,0,2,1,0,51,2018,9,11,0,0,0,85.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33214,2,0,2,3,0,22,2018,9,24,0,0,0,104.22,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33215,2,0,0,4,0,25,2018,5,31,0,0,0,146.11,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33216,2,0,0,1,0,92,2018,11,11,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33217,2,0,0,4,0,61,2018,12,7,0,0,0,96.9,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33221,2,0,2,3,0,224,2018,9,3,0,0,0,109.31,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33223,2,0,0,1,0,39,2018,12,27,0,0,0,65.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33225,2,0,2,3,0,107,2018,5,26,0,0,0,132.6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33226,2,0,0,2,0,46,2018,9,9,0,0,0,108.72,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33227,2,0,2,2,0,110,2018,6,17,0,0,0,109.65,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33228,2,0,0,1,0,1,2018,10,13,0,0,0,85.0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True
INN33230,2,0,0,3,0,66,2018,9,1,0,0,0,141.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33231,2,0,1,3,0,166,2018,7,7,0,0,0,80.75,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33233,2,0,0,3,0,77,2018,9,14,0,0,0,149.4,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33234,2,0,0,3,0,213,2018,6,7,0,0,0,130.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33238,2,0,1,4,0,94,2018,3,28,0,0,0,80.75,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33239,2,0,1,0,0,139,2018,7,4,0,0,0,96.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33240,2,0,0,4,0,51,2018,11,16,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33242,2,0,1,0,0,12,2018,2,7,0,0,0,93.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33244,2,0,0,1,0,10,2018,4,7,0,0,0,101.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33247,2,0,2,1,0,23,2018,10,9,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33249,2,0,1,2,0,97,2018,4,25,0,0,0,85.5,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33250,2,0,2,1,0,45,2018,3,19,0,0,0,112.5,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33251,2,0,2,3,0,222,2018,4,28,0,0,0,118.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33252,2,0,2,5,0,277,2018,9,5,0,0,0,89.14,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33253,2,0,1,1,0,145,2018,10,22,0,0,0,153.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33254,2,0,0,1,0,2,2018,1,26,0,0,0,81.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33256,2,0,2,2,0,116,2018,2,28,0,0,0,72.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33258,2,0,2,0,0,36,2018,6,26,0,0,0,94.35,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33263,2,0,2,3,0,165,2018,7,21,0,0,0,99.45,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33266,2,0,1,3,0,100,2018,9,1,0,0,0,129.6,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33267,2,0,0,2,0,59,2018,3,9,0,0,0,67.5,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33272,2,0,2,0,0,146,2018,4,24,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33273,2,0,2,3,0,89,2018,6,26,0,0,0,107.1,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33274,2,0,2,2,0,64,2018,7,24,0,0,0,94.5,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33277,2,0,0,2,0,113,2018,4,15,0,0,0,96.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33280,2,0,2,2,0,214,2018,9,30,0,0,0,96.9,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33281,2,0,0,2,0,28,2018,10,28,0,0,0,110.0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33286,2,0,1,3,0,17,2018,2,15,0,0,0,91.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33293,2,0,1,4,0,10,2018,4,25,0,0,0,174.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33295,2,0,0,1,0,56,2018,6,8,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33296,2,0,1,2,0,128,2018,6,6,0,0,0,126.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33297,2,0,2,1,0,115,2018,10,9,0,0,0,132.3,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33298,2,0,0,2,0,40,2018,12,16,0,0,0,106.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33300,2,0,0,2,0,32,2018,9,27,0,0,0,154.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33305,2,0,2,5,0,128,2018,2,5,0,0,0,43.43,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33306,2,0,2,4,0,2,2018,4,29,0,0,0,151.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33307,2,0,1,2,0,14,2018,3,11,0,0,0,109.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33312,2,0,2,1,0,86,2018,6,19,0,0,0,126.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33316,2,0,0,3,0,173,2018,7,12,0,0,0,72.25,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33317,2,0,2,2,0,60,2018,12,2,0,0,0,74.8,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33323,2,0,2,0,0,146,2018,4,24,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33325,2,0,1,2,0,115,2018,6,6,0,0,0,116.1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33329,2,0,2,5,0,142,2018,8,22,0,0,0,68.8,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33330,2,0,0,2,0,179,2018,8,31,0,0,0,103.69,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False
INN33331,2,0,0,2,0,35,2018,1,13,0,0,0,78.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33336,2,0,0,3,0,117,2018,7,12,0,0,0,72.25,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33338,2,0,0,2,0,105,2018,4,6,0,0,0,62.86,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33343,2,0,2,1,0,34,2018,6,19,0,0,0,98.1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33345,2,0,2,5,0,186,2018,8,3,0,0,0,112.2,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33346,2,0,1,2,0,27,2018,10,10,0,0,0,144.9,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33348,2,0,1,1,0,165,2018,11,5,0,0,0,80.1,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33349,2,0,2,0,0,275,2018,4,17,0,0,0,110.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33354,2,0,1,2,0,164,2018,10,17,0,0,0,108.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33356,2,0,0,2,0,88,2018,4,7,0,0,0,76.5,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33358,2,0,0,1,0,52,2018,4,15,0,0,0,127.8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33360,2,0,1,3,0,108,2018,10,17,0,0,0,108.0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33366,2,0,0,4,0,105,2018,9,7,0,0,0,129.6,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33371,2,0,1,2,0,24,2018,5,2,0,0,0,129.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33373,2,0,2,2,0,161,2018,7,16,0,0,0,87.13,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33375,2,0,0,2,0,12,2018,7,19,0,0,0,114.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33376,2,0,0,1,0,0,2018,9,9,0,0,0,107.42,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33377,2,0,0,1,0,42,2018,1,16,0,0,0,80.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33378,2,0,1,2,0,21,2018,11,25,0,0,0,104.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33381,2,0,0,2,0,55,2018,11,22,0,0,0,102.6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33385,2,0,1,3,0,22,2018,9,26,0,0,0,119.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33392,2,0,0,3,0,39,2018,1,27,0,0,0,69.22,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33393,2,0,0,3,0,141,2018,7,14,0,0,0,94.5,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33396,2,0,1,4,0,70,2018,5,2,0,0,0,80.75,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33401,2,0,0,2,0,265,2018,6,24,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33407,2,0,0,1,0,0,2018,6,4,0,0,0,129.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33410,2,0,2,0,0,11,2018,10,2,0,0,0,155.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33411,2,0,2,1,0,36,2018,7,9,0,0,0,135.9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33412,2,0,0,2,0,81,2018,8,5,0,0,0,131.4,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33414,2,0,1,2,0,27,2018,8,22,0,0,0,151.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33415,2,0,0,3,0,96,2018,9,13,0,0,0,90.95,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True
INN33418,2,0,2,2,0,138,2018,7,2,0,0,0,71.67,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33420,2,0,1,4,0,41,2018,11,2,0,0,0,112.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33422,2,0,2,5,0,159,2018,7,6,0,0,0,82.19,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33423,2,0,2,3,0,76,2018,6,16,0,0,0,145.8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33424,2,0,0,1,0,4,2018,5,14,0,0,0,141.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33426,2,0,0,1,0,55,2018,4,6,0,0,0,104.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33427,2,0,1,1,0,28,2018,1,18,0,0,0,76.69,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33429,2,0,2,3,0,119,2018,10,16,0,0,0,129.96,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33431,2,0,2,3,0,115,2018,8,4,0,0,0,110.7,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33432,2,0,2,3,0,72,2018,7,21,0,0,0,122.4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33434,2,0,1,3,0,75,2018,3,17,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33435,2,0,0,2,0,9,2018,3,29,0,0,0,89.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33436,2,0,1,1,0,135,2018,11,5,0,0,0,90.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33440,2,0,1,3,0,7,2018,12,29,0,0,0,125.8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33441,2,0,0,1,0,105,2018,4,6,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33444,2,0,2,0,0,26,2018,10,9,0,0,0,119.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33446,2,0,0,3,0,37,2018,10,13,0,0,0,105.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33447,2,0,2,2,0,42,2018,3,6,0,0,0,80.76,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33451,2,0,0,4,0,129,2018,5,10,0,0,0,99.45,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33452,2,0,0,2,0,29,2018,10,21,0,0,0,139.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33454,2,0,2,3,0,117,2018,6,9,0,0,0,105.26,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN33455,2,0,1,1,0,54,2018,5,16,0,0,0,118.6,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True
INN33457,2,0,0,4,0,235,2018,9,13,0,0,0,103.06,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN33462,2,0,0,2,0,30,2018,6,2,0,0,0,140.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33463,2,0,1,3,0,16,2018,5,30,0,0,0,100.73,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33464,2,0,0,1,0,26,2018,6,8,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33465,2,0,0,3,0,9,2018,2,4,0,0,0,79.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN33466,2,0,1,2,0,267,2018,9,30,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN33468,2,0,2,4,0,123,2018,6,16,0,0,0,116.59,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33470,2,0,1,3,0,85,2018,10,6,0,0,0,85.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN33471,2,0,2,2,0,25,2018,12,10,0,0,0,89.89,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN33473,2,0,2,3,0,112,2018,11,13,0,0,0,100.05,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN33476,2,0,0,3,0,3,2018,8,23,0,0,0,163.67,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN33477,2,0,0,2,0,150,2018,7,27,0,0,0,94.5,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
